Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed),Low Voltage
02-03-2022,15:00,15:15,0,65375,0,0,0,27312.5,0,70843.75,419940,49.94,1,-0.923,No
02-03-2022,15:15,15:30,0,67218.75,0,0,0,26406.25,0,72218.75,419260,49.93,1,-0.931,No
02-03-2022,15:30,15:45,0,67218.75,0,0,0,26187.5,0,72125,419260,49.96,1,-0.932,No
02-03-2022,15:45,16:00,0,65843.75,0,0,0,27000,0,71156.25,419600,49.92,1,-0.925,No
02-03-2022,16:00,16:15,0,63937.5,0,0,0,29656.25,0,70500,420960,49.98,1,-0.907,No
02-03-2022,16:15,16:30,0,63968.75,0,0,0,29750,0,70562.5,420780,49.98,1,-0.907,No
02-03-2022,16:30,16:45,0,66031.25,0,0,0,29000,0,72125,420360,49.97,1,-0.916,No
02-03-2022,16:45,17:00,0,65718.75,0,0,0,30125,0,72281.25,421020,50.01,1,-0.909,No
02-03-2022,17:00,17:15,0,65156.25,0,0,0,31000,0,72156.25,422060,50.04,1,-0.903,No
02-03-2022,17:15,17:30,0,65750,0,0,0,31000,0,72687.5,422000,50.04,1,-0.905,No
02-03-2022,17:30,17:45,0,65093.75,0,0,0,30812.5,0,72000,422140,50.06,1,-0.904,No
02-03-2022,17:45,18:00,0,64718.75,0,0,0,31156.25,0,71875,422300,50.02,1,-0.9,No
02-03-2022,18:00,18:15,0,63343.75,0,0,0,32281.25,0,71062.5,423180,50.05,1,-0.891,No
02-03-2022,18:15,18:30,0,68218.75,0,0,0,29968.75,0,74531.25,423360,50.04,1,-0.915,No
02-03-2022,18:30,18:45,0,74062.5,0,0,0,28468.75,0,79343.75,422800,50.05,1,-0.933,No
02-03-2022,18:45,19:00,0,75062.5,0,0,0,27062.5,0,79812.5,422120,50.02,1,-0.94,No
02-03-2022,19:00,19:15,0,74343.75,0,0,0,27250,0,79156.25,422420,49.97,1,-0.939,No
02-03-2022,19:15,19:30,0,74187.5,0,0,0,27375,0,79093.75,422400,49.93,1,-0.938,No
02-03-2022,19:30,19:45,0,73406.25,0,0,0,28500,0,78718.75,423120,49.96,1,-0.933,No
02-03-2022,19:45,20:00,0,73218.75,0,0,0,29656.25,0,79000,423760,49.98,1,-0.927,No
02-03-2022,20:00,20:15,0,73468.75,0,0,0,29375,0,79156.25,423780,50,1,-0.928,No
02-03-2022,20:15,20:30,0,74718.75,0,0,0,28562.5,0,80000,423820,50.01,1,-0.934,No
02-03-2022,20:30,20:45,0,77125,0,0,0,28031.25,0,82062.5,425120,50.04,1,-0.94,No
02-03-2022,20:45,21:00,0,78218.75,0,0,0,28531.25,0,83250,425100,50.08,1,-0.94,No
02-03-2022,21:00,21:15,0,79156.25,0,0,0,28312.5,0,84062.5,424300,50.05,1,-0.942,No
02-03-2022,21:15,21:30,0,80187.5,0,0,0,27406.25,0,84750,423840,50.03,1,-0.946,No
02-03-2022,21:30,21:45,0,78968.75,0,0,0,27281.25,0,83531.25,423900,50.03,1,-0.945,No
02-03-2022,21:45,22:00,0,78656.25,0,0,0,27531.25,0,83375,424040,50.02,1,-0.943,No
02-03-2022,22:00,22:15,0,79500,0,0,0,26562.5,0,83781.25,423320,49.94,1,-0.949,No
02-03-2022,22:15,22:30,0,79812.5,0,0,0,25906.25,0,83937.5,423120,49.99,1,-0.951,No
02-03-2022,22:30,22:45,0,79625,0,0,0,25812.5,0,83687.5,422900,49.98,1,-0.951,No
02-03-2022,22:45,23:00,0,80750,0,0,0,25406.25,0,84687.5,422560,49.99,1,-0.954,No
02-03-2022,23:00,23:15,0,81562.5,0,0,0,25593.75,0,85468.75,422340,50.01,1,-0.954,No
02-03-2022,23:15,23:30,0,83125,0,0,0,24500,0,86656.25,421860,49.99,1,-0.959,No
02-03-2022,23:30,23:45,0,84062.5,0,0,0,24187.5,0,87468.75,421780,50.01,1,-0.961,No
02-03-2022,23:45,00:00,0,83968.75,0,0,0,24156.25,0,87375,421740,50.02,1,-0.961,No
03-03-2022,00:00,00:15,0,84593.75,0,0,0,24031.25,0,87937.5,421600,50.01,1,-0.962,No
03-03-2022,00:15,00:30,0,82656.25,0,0,0,24625,0,86250,421980,49.99,1,-0.958,No
03-03-2022,00:30,00:45,0,81250,0,0,0,25718.75,0,85218.75,422500,49.99,1,-0.953,No
03-03-2022,00:45,01:00,0,83562.5,0,0,0,24781.25,0,87187.5,422680,49.98,1,-0.958,No
03-03-2022,01:00,01:15,0,86593.75,0,0,0,23187.5,0,89625,422340,49.94,1,-0.966,No
03-03-2022,01:15,01:30,0,87500,0,0,0,22406.25,0,90375,422140,49.95,1,-0.968,No
03-03-2022,01:30,01:45,0,86968.75,0,0,0,22687.5,0,89843.75,422360,49.97,1,-0.968,No
03-03-2022,01:45,02:00,0,87281.25,0,0,0,23000,0,90281.25,422660,50.01,1,-0.967,No
03-03-2022,02:00,02:15,0,87156.25,0,0,0,23625,0,90281.25,422980,49.97,1,-0.965,No
03-03-2022,02:15,02:30,0,93062.5,0,0,0,21875,0,95625,422320,49.97,1,-0.973,No
03-03-2022,02:30,02:45,0,92406.25,0,0,0,22375,0,95062.5,422120,49.97,1,-0.972,No
03-03-2022,02:45,03:00,0,91906.25,0,0,0,22906.25,0,94718.75,422320,49.99,1,-0.97,No
03-03-2022,03:00,03:15,0,92156.25,0,0,0,22625,0,94875,422260,49.94,1,-0.971,No
03-03-2022,03:15,03:30,0,92750,0,0,0,22312.5,0,95406.25,422320,50,1,-0.972,No
03-03-2022,03:30,03:45,0,92343.75,0,0,0,22406.25,0,95031.25,422400,50.02,1,-0.972,No
03-03-2022,03:45,04:00,0,92312.5,0,0,0,22312.5,0,95000,422360,50.02,1,-0.972,No
03-03-2022,04:00,04:15,0,92906.25,0,0,0,22250,0,95500,422460,50.06,1,-0.973,No
03-03-2022,04:15,04:30,0,94125,0,0,0,21312.5,0,96531.25,422040,50.07,1,-0.975,No
03-03-2022,04:30,04:45,0,94625,0,0,0,20937.5,0,96906.25,422020,50.08,1,-0.976,No
03-03-2022,04:45,05:00,0,96062.5,0,0,0,19906.25,0,98125,421440,50.04,1,-0.979,No
03-03-2022,05:00,05:15,0,93406.25,0,0,0,20750,0,95656.25,420900,50.03,1,-0.976,No
03-03-2022,05:15,05:30,0,90656.25,0,0,0,21562.5,0,93187.5,420500,50.01,1,-0.973,No
03-03-2022,05:30,05:45,0,90468.75,0,0,0,21437.5,0,93000,420060,50.01,1,-0.973,No
03-03-2022,05:45,06:00,0,92218.75,0,0,0,20156.25,0,94375,419560,50.02,1,-0.977,No
03-03-2022,06:00,06:15,0,91187.5,0,0,0,21625,0,93718.75,419860,50.04,1,-0.973,No
03-03-2022,06:15,06:30,0,89000,0,0,0,21281.25,0,91500,420080,50.01,1,-0.973,No
03-03-2022,06:30,06:45,0,87281.25,0,0,0,21437.5,0,89906.25,419960,50.03,1,-0.971,No
03-03-2022,06:45,07:00,0,85437.5,0,0,0,21781.25,0,88156.25,419960,50.03,1,-0.969,No
03-03-2022,07:00,07:15,0,85062.5,0,0,0,21906.25,0,87843.75,419760,50.01,1,-0.968,No
03-03-2022,07:15,07:30,0,79968.75,0,0,0,23750,0,83437.5,419760,50.03,1,-0.958,No
03-03-2022,07:30,07:45,0,78625,0,0,0,24593.75,0,82375,420080,50.05,1,-0.954,No
03-03-2022,07:45,08:00,0,79875,0,0,0,24250,0,83468.75,420100,50.06,1,-0.957,No
03-03-2022,08:00,08:15,0,82093.75,0,0,0,23062.5,0,85281.25,419400,50.02,1,-0.963,No
03-03-2022,08:15,08:30,0,80843.75,0,0,0,22593.75,0,83937.5,419260,50.02,1,-0.963,No
03-03-2022,08:30,08:45,0,81937.5,0,0,0,21500,0,84718.75,418520,49.97,1,-0.967,No
03-03-2022,08:45,09:00,0,80375,0,0,0,23000,0,83593.75,419040,50.03,1,-0.961,No
03-03-2022,09:00,09:15,0,78406.25,0,0,0,23312.5,0,81812.5,418940,49.99,1,-0.958,No
03-03-2022,09:15,09:30,0,78812.5,0,0,0,22312.5,0,81906.25,418520,49.99,1,-0.962,No
03-03-2022,09:30,09:45,0,76968.75,0,0,0,22000,0,80062.5,418400,50,1,-0.961,No
03-03-2022,09:45,10:00,0,71875,0,0,0,23125,0,75531.25,418280,50.01,1,-0.952,No
03-03-2022,10:00,10:15,0,69593.75,0,0,0,23406.25,0,73406.25,418340,49.99,1,-0.948,No
03-03-2022,10:15,10:30,0,67562.5,0,0,0,23937.5,0,71687.5,418700,50.02,1,-0.942,No
03-03-2022,10:30,10:45,0,69343.75,0,0,0,22250,0,72812.5,417800,50,1,-0.952,No
03-03-2022,10:45,11:00,0,68906.25,0,0,0,22031.25,0,72343.75,417860,50.02,1,-0.952,No
03-03-2022,11:00,11:15,0,68593.75,0,0,0,22062.5,0,72062.5,417780,50.02,1,-0.952,No
03-03-2022,11:15,11:30,0,68687.5,0,0,0,21968.75,0,72093.75,417700,50.02,1,-0.953,No
03-03-2022,11:30,11:45,0,68156.25,0,0,0,23093.75,0,72000,418160,50.02,1,-0.947,No
03-03-2022,11:45,12:00,0,68500,0,0,0,23562.5,0,72406.25,418260,50.02,1,-0.946,No
03-03-2022,12:00,12:15,0,64062.5,0,0,0,26312.5,0,69281.25,419520,50.02,1,-0.925,No
03-03-2022,12:15,12:30,0,64375,0,0,0,26187.5,0,69500,419180,49.97,1,-0.926,No
03-03-2022,12:30,12:45,0,65531.25,0,0,0,26656.25,0,70718.75,419580,49.98,1,-0.927,No
03-03-2022,12:45,13:00,0,63718.75,0,0,0,28312.5,0,69750,420420,50.05,1,-0.914,No
03-03-2022,13:00,13:15,0,62031.25,0,0,0,29687.5,0,68781.25,421640,50.11,1,-0.902,No
03-03-2022,13:15,13:30,0,62156.25,0,0,0,29281.25,0,68718.75,421480,50.08,1,-0.905,No
03-03-2022,13:30,13:45,0,61500,0,0,0,28718.75,0,67875,421100,50.02,1,-0.906,No
03-03-2022,13:45,14:00,0,62937.5,0,0,0,28562.5,0,69093.75,420940,50.03,1,-0.911,No
03-03-2022,14:00,14:15,0,65906.25,0,0,0,27750,0,71500,420660,49.98,1,-0.922,No
03-03-2022,14:15,14:30,0,67718.75,0,0,0,26375,0,72687.5,419880,49.99,1,-0.932,No
03-03-2022,14:30,14:45,0,67187.5,0,0,0,26437.5,0,72250,419900,50.01,1,-0.93,No
03-03-2022,14:45,15:00,0,67281.25,0,0,0,27343.75,0,72593.75,420060,50.02,1,-0.927,No
03-03-2022,15:00,15:15,0,67375,0,0,0,27156.25,0,72656.25,420020,49.97,1,-0.927,No
03-03-2022,15:15,15:30,0,69125,0,0,0,26437.5,0,74000,419320,49.88,1,-0.934,No
03-03-2022,15:30,15:45,0,71062.5,0,0,0,25750,0,75593.75,418940,49.9,1,-0.94,No
03-03-2022,15:45,16:00,0,71437.5,0,0,0,26156.25,0,76062.5,419180,49.97,1,-0.939,No
03-03-2022,16:00,16:15,0,71312.5,0,0,0,28375,0,76781.25,419940,50.01,1,-0.929,No
03-03-2022,16:15,16:30,0,73250,0,0,0,27656.25,0,78281.25,419500,50.01,1,-0.936,No
03-03-2022,16:30,16:45,0,75156.25,0,0,0,27250,0,79937.5,419340,50.02,1,-0.94,No
03-03-2022,16:45,17:00,0,74625,0,0,0,27562.5,0,79562.5,419500,49.98,1,-0.938,No
03-03-2022,17:00,17:15,0,72031.25,0,0,0,29531.25,0,77843.75,420680,50.03,1,-0.925,No
03-03-2022,17:15,17:30,0,72406.25,0,0,0,29125,0,78031.25,420600,50,1,-0.928,No
03-03-2022,17:30,17:45,0,74000,0,0,0,28375,0,79281.25,421200,49.94,1,-0.933,No
03-03-2022,17:45,18:00,0,73781.25,0,0,0,28343.75,0,79031.25,421680,49.93,1,-0.934,No
03-03-2022,18:00,18:15,0,70656.25,0,0,0,30281.25,0,76875,422780,50,1,-0.919,No
03-03-2022,18:15,18:30,0,70750,0,0,0,29687.5,0,76718.75,422340,49.97,1,-0.922,No
03-03-2022,18:30,18:45,0,70218.75,0,0,0,29968.75,0,76343.75,422260,49.93,1,-0.92,No
03-03-2022,18:45,19:00,0,71312.5,0,0,0,28968.75,0,77000,421700,49.85,1,-0.926,No
03-03-2022,19:00,19:15,0,72375,0,0,0,29343.75,0,78093.75,422080,49.97,1,-0.927,No
03-03-2022,19:15,19:30,0,74156.25,0,0,0,28406.25,0,79406.25,422860,49.89,1,-0.934,No
03-03-2022,19:30,19:45,0,78156.25,0,0,0,28468.75,0,83187.5,424000,49.99,1,-0.94,No
03-03-2022,19:45,20:00,0,80375,0,0,0,28656.25,0,85312.5,424360,50.02,1,-0.942,No
03-03-2022,20:00,20:15,0,81875,0,0,0,28093.75,0,86593.75,424300,50.02,1,-0.946,No
03-03-2022,20:15,20:30,0,84343.75,0,0,0,27093.75,0,88593.75,423660,49.99,1,-0.952,No
03-03-2022,20:30,20:45,0,84781.25,0,0,0,27312.5,0,89062.5,423780,50.01,1,-0.952,No
03-03-2022,20:45,21:00,0,84968.75,0,0,0,27312.5,0,89250,423820,50.01,1,-0.952,No
03-03-2022,21:00,21:15,0,86781.25,0,0,0,26375,0,90718.75,423540,50,1,-0.957,No
03-03-2022,21:15,21:30,0,85968.75,0,0,0,25843.75,0,89750,423440,50.01,1,-0.958,No
03-03-2022,21:30,21:45,0,86125,0,0,0,25656.25,0,89875,423380,49.99,1,-0.958,No
03-03-2022,21:45,22:00,0,86468.75,0,0,0,25593.75,0,90156.25,423400,50.01,1,-0.959,No
03-03-2022,22:00,22:15,0,87375,0,0,0,24375,0,90718.75,422580,49.9,1,-0.963,No
03-03-2022,22:15,22:30,0,87468.75,0,0,0,24218.75,0,90781.25,422500,49.98,1,-0.964,No
03-03-2022,22:30,22:45,0,88281.25,0,0,0,23218.75,0,91281.25,422060,49.97,1,-0.967,No
03-03-2022,22:45,23:00,0,87156.25,0,0,0,23500,0,90281.25,422120,49.96,1,-0.965,No
03-03-2022,23:00,23:15,0,86812.5,0,0,0,23718.75,0,89968.75,422100,50,1,-0.965,No
03-03-2022,23:15,23:30,0,86000,0,0,0,24093.75,0,89312.5,422240,50.01,1,-0.963,No
03-03-2022,23:30,23:45,0,87218.75,0,0,0,23375,0,90312.5,421800,49.98,1,-0.966,No
03-03-2022,23:45,00:00,0,87031.25,0,0,0,23875,0,90250,421980,50.02,1,-0.964,No
04-03-2022,00:00,00:15,0,88125,0,0,0,22875,0,91031.25,421220,49.91,1,-0.968,No
04-03-2022,00:15,00:30,0,87093.75,0,0,0,23468.75,0,90187.5,421840,49.97,1,-0.966,No
04-03-2022,00:30,00:45,0,89906.25,0,0,0,22281.25,0,92656.25,422540,49.96,1,-0.97,No
04-03-2022,00:45,01:00,0,89281.25,0,0,0,22406.25,0,92062.5,422560,49.96,1,-0.97,No
04-03-2022,01:00,01:15,0,88875,0,0,0,22375,0,91656.25,422540,49.88,1,-0.97,No
04-03-2022,01:15,01:30,0,89437.5,0,0,0,22218.75,0,92156.25,422520,49.92,1,-0.97,No
04-03-2022,01:30,01:45,0,90656.25,0,0,0,21500,0,93156.25,422020,49.82,1,-0.973,No
04-03-2022,01:45,02:00,0,91593.75,0,0,0,22000,0,94187.5,422440,49.98,1,-0.972,No
04-03-2022,02:00,02:15,0,94375,0,0,0,21562.5,0,96812.5,421960,50,1,-0.975,No
04-03-2022,02:15,02:30,0,93218.75,0,0,0,22218.75,0,95843.75,422360,49.99,1,-0.973,No
04-03-2022,02:30,02:45,0,94375,0,0,0,22156.25,0,96937.5,422540,50.02,1,-0.974,No
04-03-2022,02:45,03:00,0,95656.25,0,0,0,22375,0,98218.75,421800,50.02,1,-0.974,No
04-03-2022,03:00,03:15,0,95593.75,0,0,0,22250,0,98156.25,421780,50.01,1,-0.974,No
04-03-2022,03:15,03:30,0,95218.75,0,0,0,22156.25,0,97781.25,421920,50.02,1,-0.974,No
04-03-2022,03:30,03:45,0,94125,0,0,0,22312.5,0,96750,422120,50.02,1,-0.973,No
04-03-2022,03:45,04:00,0,94937.5,0,0,0,22125,0,97468.75,421920,49.99,1,-0.974,No
04-03-2022,04:00,04:15,0,95437.5,0,0,0,21437.5,0,97843.75,421640,49.95,1,-0.975,No
04-03-2022,04:15,04:30,0,96343.75,0,0,0,20937.5,0,98593.75,421360,49.98,1,-0.977,No
04-03-2022,04:30,04:45,0,97468.75,0,0,0,20437.5,0,99562.5,421140,49.99,1,-0.979,No
04-03-2022,04:45,05:00,0,98125,0,0,0,20406.25,0,100218.75,421120,50.01,1,-0.979,No
04-03-2022,05:00,05:15,0,96500,0,0,0,22000,0,98968.75,421540,49.95,1,-0.975,No
04-03-2022,05:15,05:30,0,94656.25,0,0,0,21906.25,0,97156.25,421120,49.91,1,-0.974,No
04-03-2022,05:30,05:45,0,91218.75,0,0,0,22687.5,0,94031.25,420800,49.98,1,-0.97,No
04-03-2022,05:45,06:00,0,88125,0,0,0,22968.75,0,91062.5,420760,50.01,1,-0.968,No
04-03-2022,06:00,06:15,0,84468.75,0,0,0,24468.75,0,87937.5,421440,49.98,1,-0.961,No
04-03-2022,06:15,06:30,0,84531.25,0,0,0,23093.75,0,87656.25,420560,49.95,1,-0.964,No
04-03-2022,06:30,06:45,0,85000,0,0,0,22406.25,0,87906.25,419980,49.96,1,-0.967,No
04-03-2022,06:45,07:00,0,84750,0,0,0,21625,0,87437.5,419480,49.88,1,-0.969,No
04-03-2022,07:00,07:15,0,86781.25,0,0,0,21187.5,0,89343.75,419240,49.85,1,-0.971,No
04-03-2022,07:15,07:30,0,87031.25,0,0,0,20843.75,0,89500,419100,49.92,1,-0.972,No
04-03-2022,07:30,07:45,0,85250,0,0,0,22531.25,0,88156.25,419940,50,1,-0.967,No
04-03-2022,07:45,08:00,0,83812.5,0,0,0,23343.75,0,87000,420480,50.03,1,-0.963,No
04-03-2022,08:00,08:15,0,79687.5,0,0,0,24625,0,83437.5,419900,50.01,1,-0.955,No
04-03-2022,08:15,08:30,0,80937.5,0,0,0,22468.75,0,84000,418460,49.98,1,-0.964,No
04-03-2022,08:30,08:45,0,80000,0,0,0,23312.5,0,83343.75,418620,50.01,1,-0.96,No
04-03-2022,08:45,09:00,0,78125,0,0,0,23781.25,0,81656.25,418680,50.01,1,-0.957,No
04-03-2022,09:00,09:15,0,78937.5,0,0,0,22750,0,82156.25,418260,49.98,1,-0.961,No
04-03-2022,09:15,09:30,0,72625,0,0,0,23281.25,0,76250,418800,50,1,-0.952,No
04-03-2022,09:30,09:45,0,69750,0,0,0,24000,0,73781.25,418720,50.03,1,-0.945,No
04-03-2022,09:45,10:00,0,68750,0,0,0,23687.5,0,72718.75,418720,50.06,1,-0.945,No
04-03-2022,10:00,10:15,0,67156.25,0,0,0,23906.25,0,71281.25,418740,50.03,1,-0.942,No
04-03-2022,10:15,10:30,0,66468.75,0,0,0,24093.75,0,70687.5,418600,50,1,-0.94,No
04-03-2022,10:30,10:45,0,64031.25,0,0,0,24562.5,0,68593.75,418940,50.02,1,-0.933,No
04-03-2022,10:45,11:00,0,66750,0,0,0,23468.75,0,70750,418480,50.03,1,-0.943,No
04-03-2022,11:00,11:15,0,67781.25,0,0,0,23156.25,0,71656.25,418460,50.05,1,-0.946,No
04-03-2022,11:15,11:30,0,67500,0,0,0,22906.25,0,71281.25,418240,49.99,1,-0.947,No
04-03-2022,11:30,11:45,0,65406.25,0,0,0,23843.75,0,69593.75,418540,49.94,1,-0.94,No
04-03-2022,11:45,12:00,0,66437.5,0,0,0,23625,0,70562.5,418420,50,1,-0.942,No
04-03-2022,12:00,12:15,0,65937.5,0,0,0,24437.5,0,70312.5,418240,49.95,1,-0.938,No
04-03-2022,12:15,12:30,0,64625,0,0,0,24781.25,0,69218.75,418000,49.94,1,-0.934,No
04-03-2022,12:30,12:45,0,65406.25,0,0,0,25625,0,70218.75,418840,50.02,1,-0.931,No
04-03-2022,12:45,13:00,0,64937.5,0,0,0,26687.5,0,70250,419380,50.05,1,-0.924,No
04-03-2022,13:00,13:15,0,66031.25,0,0,0,28156.25,0,71750,420160,50.12,1,-0.92,No
04-03-2022,13:15,13:30,0,66250,0,0,0,28250,0,72031.25,420360,50.1,1,-0.92,No
04-03-2022,13:30,13:45,0,65875,0,0,0,28375,0,71718.75,420420,50.07,1,-0.919,No
04-03-2022,13:45,14:00,0,64281.25,0,0,0,28406.25,0,70281.25,420660,50.06,1,-0.915,No
04-03-2022,14:00,14:15,0,64781.25,0,0,0,28281.25,0,70718.75,420520,50.06,1,-0.916,No
04-03-2022,14:15,14:30,0,66593.75,0,0,0,26687.5,0,71750,419360,49.98,1,-0.928,No
04-03-2022,14:30,14:45,0,68812.5,0,0,0,25968.75,0,73562.5,419000,49.99,1,-0.935,No
04-03-2022,14:45,15:00,0,69000,0,0,0,26187.5,0,73781.25,419160,49.99,1,-0.935,No
04-03-2022,15:00,15:15,0,68843.75,0,0,0,26656.25,0,73812.5,419300,49.97,1,-0.933,No
04-03-2022,15:15,15:30,0,69531.25,0,0,0,26218.75,0,74312.5,418900,49.92,1,-0.936,No
04-03-2022,15:30,15:45,0,70218.75,0,0,0,25375,0,74687.5,418400,49.97,1,-0.94,No
04-03-2022,15:45,16:00,0,69531.25,0,0,0,25968.75,0,74218.75,418540,49.94,1,-0.937,No
04-03-2022,16:00,16:15,0,67843.75,0,0,0,28281.25,0,73500,419560,50,1,-0.923,No
04-03-2022,16:15,16:30,0,68218.75,0,0,0,27687.5,0,73625,418940,49.91,1,-0.927,No
04-03-2022,16:30,16:45,0,68343.75,0,0,0,27312.5,0,73593.75,418640,49.87,1,-0.929,No
04-03-2022,16:45,17:00,0,65562.5,0,0,0,28281.25,0,71406.25,419420,49.84,1,-0.918,No
04-03-2022,17:00,17:15,0,64812.5,0,0,0,30125,0,71500,420780,50.02,1,-0.906,No
04-03-2022,17:15,17:30,0,65468.75,0,0,0,29406.25,0,71750,420700,49.98,1,-0.912,No
04-03-2022,17:30,17:45,0,64031.25,0,0,0,29281.25,0,70406.25,421000,49.98,1,-0.909,No
04-03-2022,17:45,18:00,0,63156.25,0,0,0,29750,0,69812.5,421260,49.93,1,-0.905,No
04-03-2022,18:00,18:15,0,60843.75,0,0,0,31500,0,68531.25,422420,49.99,1,-0.888,No
04-03-2022,18:15,18:30,0,60906.25,0,0,0,30843.75,0,68250,421980,49.92,1,-0.892,No
04-03-2022,18:30,18:45,0,60687.5,0,0,0,30781.25,0,68062.5,421860,49.95,1,-0.892,No
04-03-2022,18:45,19:00,0,60000,0,0,0,30750,0,67437.5,421800,49.92,1,-0.89,No
04-03-2022,19:00,19:15,0,59843.75,0,0,0,31250,0,67500,422160,49.99,1,-0.887,No
04-03-2022,19:15,19:30,0,60468.75,0,0,0,31406.25,0,68125,422300,50.02,1,-0.888,No
04-03-2022,19:30,19:45,0,59750,0,0,0,32062.5,0,67812.5,422740,50.01,1,-0.881,No
04-03-2022,19:45,20:00,0,59937.5,0,0,0,32343.75,0,68093.75,423140,50.04,1,-0.88,No
04-03-2022,20:00,20:15,0,59718.75,0,0,0,32593.75,0,68062.5,423360,50.02,1,-0.877,No
04-03-2022,20:15,20:30,0,61750,0,0,0,31968.75,0,69531.25,423040,50.01,1,-0.888,No
04-03-2022,20:30,20:45,0,63562.5,0,0,0,31937.5,0,71125,423040,50,1,-0.894,No
04-03-2022,20:45,21:00,0,64281.25,0,0,0,31937.5,0,71812.5,423100,50,1,-0.895,No
04-03-2022,21:00,21:15,0,66468.75,0,0,0,30781.25,0,73250,422600,49.98,1,-0.907,No
04-03-2022,21:15,21:30,0,67656.25,0,0,0,29937.5,0,74000,422320,50,1,-0.914,No
04-03-2022,21:30,21:45,0,71093.75,0,0,0,28656.25,0,76656.25,422160,49.98,1,-0.927,No
04-03-2022,21:45,22:00,0,82656.25,0,0,0,25593.75,0,86531.25,422900,50.02,1,-0.955,No
04-03-2022,22:00,22:15,0,84750,0,0,0,24375,0,88187.5,422200,49.96,1,-0.961,No
04-03-2022,22:15,22:30,0,86281.25,0,0,0,23187.5,0,89343.75,421460,49.99,1,-0.966,No
04-03-2022,22:30,22:45,0,88093.75,0,0,0,21687.5,0,90750,420620,49.94,1,-0.971,No
04-03-2022,22:45,23:00,0,89031.25,0,0,0,21000,0,91437.5,420280,49.94,1,-0.974,No
04-03-2022,23:00,23:15,0,87875,0,0,0,21250,0,90406.25,420320,50,1,-0.972,No
04-03-2022,23:15,23:30,0,88406.25,0,0,0,21562.5,0,91000,420280,49.99,1,-0.971,No
04-03-2022,23:30,23:45,0,89468.75,0,0,0,21156.25,0,91968.75,419960,49.97,1,-0.973,No
04-03-2022,23:45,00:00,0,89625,0,0,0,21187.5,0,92093.75,420060,50,1,-0.973,No
05-03-2022,00:00,00:15,0,90468.75,0,0,0,20937.5,0,92875,419880,49.98,1,-0.974,No
05-03-2022,00:15,00:30,0,91375,0,0,0,20218.75,0,93562.5,419500,50,1,-0.977,No
05-03-2022,00:30,00:45,0,90375,0,0,0,20468.75,0,92687.5,419580,49.99,1,-0.975,No
05-03-2022,00:45,01:00,0,88593.75,0,0,0,21312.5,0,91125,420040,49.99,1,-0.972,No
05-03-2022,01:00,01:15,0,86906.25,0,0,0,21812.5,0,89593.75,420400,50.01,1,-0.97,No
05-03-2022,01:15,01:30,0,86562.5,0,0,0,22093.75,0,89343.75,420420,50,1,-0.969,No
05-03-2022,01:30,01:45,0,87687.5,0,0,0,21312.5,0,90250,420020,49.99,1,-0.972,No
05-03-2022,01:45,02:00,0,86187.5,0,0,0,22875,0,89156.25,421000,50.01,1,-0.967,No
05-03-2022,02:00,02:15,0,84281.25,0,0,0,24625,0,87812.5,421820,50,1,-0.96,No
05-03-2022,02:15,02:30,0,84125,0,0,0,24718.75,0,87687.5,421720,49.99,1,-0.959,No
05-03-2022,02:30,02:45,0,83343.75,0,0,0,25468.75,0,87156.25,422080,50,1,-0.956,No
05-03-2022,02:45,03:00,0,84281.25,0,0,0,25250,0,88000,422000,50,1,-0.958,No
05-03-2022,03:00,03:15,0,86562.5,0,0,0,24343.75,0,89906.25,421480,49.99,1,-0.963,No
05-03-2022,03:15,03:30,0,86531.25,0,0,0,23718.75,0,89718.75,421240,49.95,1,-0.964,No
05-03-2022,03:30,03:45,0,87250,0,0,0,23062.5,0,90250,421020,49.97,1,-0.967,No
05-03-2022,03:45,04:00,0,86531.25,0,0,0,23531.25,0,89687.5,421340,50,1,-0.965,No
05-03-2022,04:00,04:15,0,87687.5,0,0,0,22937.5,0,90625,420980,49.97,1,-0.968,No
05-03-2022,04:15,04:30,0,88375,0,0,0,22406.25,0,91156.25,420600,49.97,1,-0.969,No
05-03-2022,04:30,04:45,0,89062.5,0,0,0,21781.25,0,91718.75,420400,49.96,1,-0.971,No
05-03-2022,04:45,05:00,0,86312.5,0,0,0,23406.25,0,89437.5,421280,49.97,1,-0.965,No
05-03-2022,05:00,05:15,0,84687.5,0,0,0,24437.5,0,88125,421720,49.97,1,-0.961,No
05-03-2022,05:15,05:30,0,83718.75,0,0,0,24218.75,0,87156.25,421420,49.99,1,-0.961,No
05-03-2022,05:30,05:45,0,83250,0,0,0,23906.25,0,86625,421140,50,1,-0.961,No
05-03-2022,05:45,06:00,0,83062.5,0,0,0,23687.5,0,86375,421040,50.02,1,-0.962,No
05-03-2022,06:00,06:15,0,81843.75,0,0,0,24937.5,0,85531.25,421560,50.02,1,-0.957,No
05-03-2022,06:15,06:30,0,83968.75,0,0,0,23000,0,87093.75,420360,49.99,1,-0.964,No
05-03-2022,06:30,06:45,0,83093.75,0,0,0,23187.5,0,86250,420240,49.98,1,-0.963,No
