Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed)
22-10-2021,18:00,18:15,0,85937.5,0,0,0,22343.75,0,88812.5,421200,49.92,1,-0.968
22-10-2021,18:15,18:30,0,86562.5,0,0,0,21312.5,0,89125,420620,49.92,1,-0.971
22-10-2021,18:30,18:45,0,85718.75,0,0,0,21750,0,88437.5,421000,49.97,1,-0.969
22-10-2021,18:45,19:00,0,84156.25,0,0,0,23656.25,0,87437.5,422120,50.01,1,-0.962
22-10-2021,19:00,19:15,0,83875,0,0,0,24281.25,0,87312.5,422640,50.02,1,-0.961
22-10-2021,19:15,19:30,0,82187.5,0,0,0,25250,0,86000,423400,50.04,1,-0.956
22-10-2021,19:30,19:45,0,82562.5,0,0,0,25218.75,0,86312.5,423540,50.03,1,-0.957
22-10-2021,19:45,20:00,0,81812.5,0,0,0,26281.25,0,85937.5,424140,50.03,1,-0.952
22-10-2021,20:00,20:15,0,82843.75,0,0,0,26281.25,0,86906.25,424180,50,1,-0.953
22-10-2021,20:15,20:30,0,82406.25,0,0,0,26343.75,0,86500,424360,49.98,1,-0.953
22-10-2021,20:30,20:45,0,82937.5,0,0,0,26218.75,0,87000,424380,49.97,1,-0.953
22-10-2021,20:45,21:00,0,82312.5,0,0,0,26500,0,86468.75,424820,49.99,1,-0.952
22-10-2021,21:00,21:15,0,81312.5,0,0,0,26000,0,85375,424620,49.96,1,-0.952
22-10-2021,21:15,21:30,0,80437.5,0,0,0,25562.5,0,84406.25,424420,49.88,1,-0.953
22-10-2021,21:30,21:45,0,79125,0,0,0,26375,0,83406.25,424920,49.99,1,-0.949
22-10-2021,21:45,22:00,0,73906.25,0,0,0,27437.5,0,78843.75,426160,50.07,1,-0.937
22-10-2021,22:00,22:15,0,75093.75,0,0,0,26375,0,79562.5,425380,50.01,1,-0.944
22-10-2021,22:15,22:30,0,75156.25,0,0,0,26156.25,0,79625,425420,50.02,1,-0.944
22-10-2021,22:30,22:45,0,73906.25,0,0,0,26656.25,0,78531.25,425780,50.03,1,-0.941
22-10-2021,22:45,23:00,0,73812.5,0,0,0,26343.75,0,78406.25,425560,50.02,1,-0.941
22-10-2021,23:00,23:15,0,72250,0,0,0,26343.75,0,76875,425460,49.97,1,-0.94
22-10-2021,23:15,23:30,0,71750,0,0,0,26687.5,0,76562.5,425640,49.98,1,-0.937
22-10-2021,23:30,23:45,0,71656.25,0,0,0,26875,0,76531.25,425820,50,1,-0.936
22-10-2021,23:45,00:00,0,70031.25,0,0,0,27500,0,75218.75,426200,50,1,-0.931
23-10-2021,00:00,00:15,0,69625,0,0,0,27312.5,0,74812.5,425920,49.91,1,-0.931
23-10-2021,00:15,00:30,0,69375,0,0,0,27031.25,0,74437.5,425740,49.89,1,-0.932
23-10-2021,00:30,00:45,0,67937.5,0,0,0,27562.5,0,73343.75,425900,49.89,1,-0.926
23-10-2021,00:45,01:00,0,66312.5,0,0,0,27656.25,0,71812.5,425980,49.87,1,-0.923
23-10-2021,01:00,01:15,0,65031.25,0,0,0,27875,0,70812.5,426200,49.87,1,-0.918
23-10-2021,01:15,01:30,0,63875,0,0,0,28437.5,0,69906.25,426740,49.89,1,-0.914
23-10-2021,01:30,01:45,0,65187.5,0,0,0,28312.5,0,71031.25,426480,49.84,1,-0.918
23-10-2021,01:45,02:00,0,65031.25,0,0,0,28968.75,0,71187.5,426900,49.99,1,-0.914
23-10-2021,02:00,02:15,0,64687.5,0,0,0,29406.25,0,71093.75,427200,49.99,1,-0.91
23-10-2021,02:15,02:30,0,64750,0,0,0,29156.25,0,71000,427100,49.99,1,-0.912
23-10-2021,02:30,02:45,0,65375,0,0,0,29250,0,71625,427240,49.99,1,-0.913
23-10-2021,02:45,03:00,0,64750,0,0,0,29406.25,0,71125,427440,49.99,1,-0.91
23-10-2021,03:00,03:15,0,65843.75,0,0,0,29312.5,0,72062.5,427560,49.99,1,-0.914
23-10-2021,03:15,03:30,0,65875,0,0,0,29656.25,0,72250,427780,50.01,1,-0.912
23-10-2021,03:30,03:45,0,65562.5,0,0,0,29812.5,0,72031.25,427640,50,1,-0.91
23-10-2021,03:45,04:00,0,66125,0,0,0,29250,0,72281.25,427320,50,1,-0.915
23-10-2021,04:00,04:15,0,67062.5,0,0,0,28906.25,0,73062.5,427420,50.01,1,-0.918
23-10-2021,04:15,04:30,0,67750,0,0,0,28500,0,73500,427100,50.01,1,-0.922
23-10-2021,04:30,04:45,0,69218.75,0,0,0,28000,0,74656.25,426580,50,1,-0.927
23-10-2021,04:45,05:00,0,69906.25,0,0,0,27593.75,0,75156.25,426260,49.97,1,-0.93
23-10-2021,05:00,05:15,0,71187.5,0,0,0,26656.25,0,76000,425920,49.97,1,-0.937
23-10-2021,05:15,05:30,0,70968.75,0,0,0,26468.75,0,75750,425760,49.98,1,-0.937
23-10-2021,05:30,05:45,0,73062.5,0,0,0,25281.25,0,77343.75,424780,49.95,1,-0.945
23-10-2021,05:45,06:00,0,73843.75,0,0,0,24906.25,0,77906.25,424600,49.99,1,-0.948
23-10-2021,06:00,06:15,0,77125,0,0,0,24000,0,80781.25,424180,50.01,1,-0.955
23-10-2021,06:15,06:30,0,78531.25,0,0,0,22375,0,81656.25,422880,49.98,1,-0.962
23-10-2021,06:30,06:45,0,77281.25,0,0,0,23312.5,0,80750,422940,49.99,1,-0.957
23-10-2021,06:45,07:00,0,76906.25,0,0,0,23781.25,0,80468.75,423200,50.02,1,-0.956
23-10-2021,07:00,07:15,0,77187.5,0,0,0,24250,0,80906.25,423200,50.01,1,-0.954
23-10-2021,07:15,07:30,0,79843.75,0,0,0,22750,0,83031.25,422400,49.96,1,-0.962
23-10-2021,07:30,07:45,0,84000,0,0,0,21000,0,86593.75,422120,49.94,1,-0.97
23-10-2021,07:45,08:00,0,85031.25,0,0,0,21000,0,87593.75,423360,50.03,1,-0.971
23-10-2021,08:00,08:15,0,82968.75,0,0,0,21750,0,85781.25,423820,50.01,1,-0.967
23-10-2021,08:15,08:30,0,81875,0,0,0,21531.25,0,84656.25,423800,50.02,1,-0.967
23-10-2021,08:30,08:45,0,78843.75,0,0,0,22312.5,0,81937.5,423540,49.99,1,-0.962
23-10-2021,08:45,09:00,0,76437.5,0,0,0,22781.25,0,79750,423720,49.97,1,-0.958
23-10-2021,09:00,09:15,0,74343.75,0,0,0,22968.75,0,77812.5,423320,49.97,1,-0.955
23-10-2021,09:15,09:30,0,73937.5,0,0,0,22156.25,0,77218.75,422940,49.94,1,-0.958
23-10-2021,09:30,09:45,0,71687.5,0,0,0,22781.25,0,75187.5,424540,49.99,1,-0.953
23-10-2021,09:45,10:00,0,71187.5,0,0,0,22906.25,0,74812.5,424860,50.05,1,-0.952
23-10-2021,10:00,10:15,0,68812.5,0,0,0,22531.25,0,72406.25,424860,50.04,1,-0.95
23-10-2021,10:15,10:30,0,66531.25,0,0,0,23000,0,70406.25,423920,50.05,1,-0.945
23-10-2021,10:30,10:45,0,59312.5,0,0,0,23937.5,0,63937.5,423640,50.02,1,-0.928
23-10-2021,10:45,11:00,0,59187.5,0,0,0,23687.5,0,63781.25,422780,50,1,-0.928
23-10-2021,11:00,11:15,0,56468.75,0,0,0,24218.75,0,61437.5,423040,49.91,1,-0.919
23-10-2021,11:15,11:30,0,55625,0,0,0,24125,0,60656.25,423000,49.84,1,-0.917
23-10-2021,11:30,11:45,0,57031.25,0,0,0,24781.25,0,62156.25,423480,49.96,1,-0.918
23-10-2021,11:45,12:00,0,57968.75,0,0,0,24687.5,0,63000,423460,49.99,1,-0.92
23-10-2021,12:00,12:15,0,58343.75,0,0,0,25531.25,0,63687.5,423880,50.02,1,-0.916
23-10-2021,12:15,12:30,0,56187.5,0,0,0,26156.25,0,62000,424180,49.99,1,-0.906
23-10-2021,12:30,12:45,0,55593.75,0,0,0,26781.25,0,61687.5,424660,50.01,1,-0.901
23-10-2021,12:45,13:00,0,54281.25,0,0,0,27718.75,0,60968.75,425160,50.07,1,-0.89
23-10-2021,13:00,13:15,0,53406.25,0,0,0,28937.5,0,60750,426080,50.06,1,-0.879
23-10-2021,13:15,13:30,0,50781.25,0,0,0,28937.5,0,58468.75,426080,50.02,1,-0.869
23-10-2021,13:30,13:45,0,50593.75,0,0,0,28281.25,0,57937.5,425960,49.97,1,-0.873
23-10-2021,13:45,14:00,0,54875,0,0,0,27125,0,61218.75,425080,49.9,1,-0.896
23-10-2021,14:00,14:15,0,58218.75,0,0,0,26406.25,0,63968.75,424260,49.93,1,-0.91
23-10-2021,14:15,14:30,0,60062.5,0,0,0,24687.5,0,64937.5,423040,49.83,1,-0.925
23-10-2021,14:30,14:45,0,61718.75,0,0,0,22750,0,65750,423160,49.78,1,-0.939
23-10-2021,14:45,15:00,0,61875,0,0,0,23375,0,66156.25,423540,49.97,1,-0.935
23-10-2021,15:00,15:15,0,62812.5,0,0,0,24125,0,67281.25,423900,50.01,1,-0.934
23-10-2021,15:15,15:30,0,63281.25,0,0,0,23875,0,67656.25,423400,49.98,1,-0.935
23-10-2021,15:30,15:45,0,62125,0,0,0,24656.25,0,66812.5,423880,49.97,1,-0.93
23-10-2021,15:45,16:00,0,61343.75,0,0,0,25000,0,66250,424080,49.96,1,-0.926
23-10-2021,16:00,16:15,0,62156.25,0,0,0,25718.75,0,67281.25,424000,49.99,1,-0.924
23-10-2021,16:15,16:30,0,62125,0,0,0,25625,0,67187.5,423420,49.87,1,-0.925
23-10-2021,16:30,16:45,0,63906.25,0,0,0,25531.25,0,68843.75,423380,49.94,1,-0.928
23-10-2021,16:45,17:00,0,64656.25,0,0,0,25562.5,0,69531.25,423360,49.97,1,-0.93
23-10-2021,17:00,17:15,0,63375,0,0,0,26781.25,0,68781.25,424340,50.02,1,-0.921
23-10-2021,17:15,17:30,0,62687.5,0,0,0,26718.75,0,68156.25,424140,49.97,1,-0.92
23-10-2021,17:30,17:45,0,59593.75,0,0,0,27687.5,0,65687.5,424760,49.98,1,-0.907
23-10-2021,17:45,18:00,0,60062.5,0,0,0,27406.25,0,66062.5,424700,50.01,1,-0.909
23-10-2021,18:00,18:15,0,63593.75,0,0,0,27281.25,0,69187.5,424860,50,1,-0.919
23-10-2021,18:15,18:30,0,64062.5,0,0,0,25812.5,0,69062.5,423560,49.85,1,-0.928
23-10-2021,18:30,18:45,0,65406.25,0,0,0,25406.25,0,70187.5,423480,49.89,1,-0.932
23-10-2021,18:45,19:00,0,64375,0,0,0,27093.75,0,69843.75,424900,50.02,1,-0.922
23-10-2021,19:00,19:15,0,64718.75,0,0,0,27562.5,0,70312.5,425460,50.04,1,-0.92
23-10-2021,19:15,19:30,0,65375,0,0,0,27750,0,71031.25,426040,50.09,1,-0.92
23-10-2021,19:30,19:45,0,66531.25,0,0,0,26968.75,0,71812.5,425900,50.09,1,-0.926
23-10-2021,19:45,20:00,0,66656.25,0,0,0,27062.5,0,71937.5,426240,50.11,1,-0.927
23-10-2021,20:00,20:15,0,65937.5,0,0,0,27687.5,0,71531.25,426900,50.12,1,-0.922
23-10-2021,20:15,20:30,0,65593.75,0,0,0,27250,0,71031.25,426640,50.05,1,-0.923
23-10-2021,20:30,20:45,0,66968.75,0,0,0,27187.5,0,72250,426400,50.03,1,-0.927
23-10-2021,20:45,21:00,0,67562.5,0,0,0,27187.5,0,72843.75,426640,50.06,1,-0.927
23-10-2021,21:00,21:15,0,66187.5,0,0,0,27750,0,71781.25,426880,50.03,1,-0.922
23-10-2021,21:15,21:30,0,68156.25,0,0,0,27968.75,0,73656.25,426520,50.04,1,-0.925
23-10-2021,21:30,21:45,0,69718.75,0,0,0,27593.75,0,74968.75,426320,50.04,1,-0.93
23-10-2021,21:45,22:00,0,67406.25,0,0,0,28281.25,0,73093.75,426900,50.01,1,-0.922
23-10-2021,22:00,22:15,0,65843.75,0,0,0,27875,0,71531.25,426400,49.94,1,-0.92
23-10-2021,22:15,22:30,0,65718.75,0,0,0,28031.25,0,71437.5,426380,49.97,1,-0.92
23-10-2021,22:30,22:45,0,65343.75,0,0,0,28187.5,0,71187.5,426360,49.97,1,-0.918
23-10-2021,22:45,23:00,0,65562.5,0,0,0,27968.75,0,71281.25,426180,49.98,1,-0.92
23-10-2021,23:00,23:15,0,65937.5,0,0,0,27250,0,71343.75,425600,49.95,1,-0.924
23-10-2021,23:15,23:30,0,65843.75,0,0,0,27281.25,0,71281.25,425640,49.96,1,-0.924
23-10-2021,23:30,23:45,0,63281.25,0,0,0,28000,0,69187.5,426420,50,1,-0.915
23-10-2021,23:45,00:00,0,61843.75,0,0,0,28562.5,0,68093.75,426720,49.99,1,-0.908
24-10-2021,00:00,00:15,0,61531.25,0,0,0,28281.25,0,67718.75,426240,49.92,1,-0.909
24-10-2021,00:15,00:30,0,61218.75,0,0,0,28781.25,0,67656.25,426640,49.97,1,-0.905
24-10-2021,00:30,00:45,0,61250,0,0,0,28750,0,67687.5,426600,49.94,1,-0.905
24-10-2021,00:45,01:00,0,60000,0,0,0,28531.25,0,66437.5,426520,49.91,1,-0.903
24-10-2021,01:00,01:15,0,59093.75,0,0,0,28718.75,0,65687.5,426680,49.89,1,-0.9
24-10-2021,01:15,01:30,0,57968.75,0,0,0,29093.75,0,64843.75,427060,49.92,1,-0.894
24-10-2021,01:30,01:45,0,58312.5,0,0,0,28906.25,0,65093.75,426940,49.87,1,-0.896
24-10-2021,01:45,02:00,0,57187.5,0,0,0,29937.5,0,64593.75,427900,50,1,-0.885
24-10-2021,02:00,02:15,0,60593.75,0,0,0,29125,0,67218.75,428300,50,1,-0.901
24-10-2021,02:15,02:30,0,62812.5,0,0,0,28406.25,0,68906.25,427800,49.98,1,-0.912
24-10-2021,02:30,02:45,0,63375,0,0,0,28250,0,69406.25,427680,49.98,1,-0.913
24-10-2021,02:45,03:00,0,63125,0,0,0,28093.75,0,69093.75,427600,49.98,1,-0.914
24-10-2021,03:00,03:15,0,62781.25,0,0,0,28406.25,0,68937.5,428040,49.96,1,-0.911
24-10-2021,03:15,03:30,0,67125,0,0,0,27218.75,0,72437.5,427380,49.88,1,-0.927
24-10-2021,03:30,03:45,0,68156.25,0,0,0,26843.75,0,73218.75,427420,49.94,1,-0.931
24-10-2021,03:45,04:00,0,68968.75,0,0,0,26781.25,0,74000,428000,50.04,1,-0.932
24-10-2021,04:00,04:15,0,69218.75,0,0,0,26125,0,73968.75,427520,49.97,1,-0.936
24-10-2021,04:15,04:30,0,70281.25,0,0,0,25687.5,0,74843.75,427300,50,1,-0.939
24-10-2021,04:30,04:45,0,70312.5,0,0,0,25875,0,74937.5,427540,50.02,1,-0.938
24-10-2021,04:45,05:00,0,70500,0,0,0,25312.5,0,74906.25,427260,50.02,1,-0.941
24-10-2021,05:00,05:15,0,71250,0,0,0,24750,0,75437.5,426920,50.04,1,-0.944
24-10-2021,05:15,05:30,0,73343.75,0,0,0,23625,0,77062.5,426080,50.02,1,-0.952
24-10-2021,05:30,05:45,0,73906.25,0,0,0,23187.5,0,77437.5,425660,50,1,-0.954
24-10-2021,05:45,06:00,0,74375,0,0,0,23312.5,0,77937.5,425780,50.03,1,-0.954
24-10-2021,06:00,06:15,0,75968.75,0,0,0,23343.75,0,79468.75,425840,50.06,1,-0.956
24-10-2021,06:15,06:30,0,78250,0,0,0,22125,0,81343.75,424760,50.03,1,-0.962
24-10-2021,06:30,06:45,0,78093.75,0,0,0,21187.5,0,80906.25,424020,50.01,1,-0.965
24-10-2021,06:45,07:00,0,78937.5,0,0,0,21218.75,0,81750,423820,50,1,-0.966
24-10-2021,07:00,07:15,0,77781.25,0,0,0,22218.75,0,80906.25,424160,49.98,1,-0.961
24-10-2021,07:15,07:30,0,76156.25,0,0,0,21781.25,0,79187.5,423920,49.94,1,-0.962
24-10-2021,07:30,07:45,0,72875,0,0,0,22625,0,76312.5,424800,49.98,1,-0.955
24-10-2021,07:45,08:00,0,61406.25,0,0,0,25343.75,0,66468.75,426060,49.98,1,-0.924
24-10-2021,08:00,08:15,0,60375,0,0,0,25625,0,65562.5,426300,49.97,1,-0.921
24-10-2021,08:15,08:30,0,60656.25,0,0,0,25750,0,65875,426480,50.01,1,-0.921
24-10-2021,08:30,08:45,0,59812.5,0,0,0,25937.5,0,65218.75,426660,50.03,1,-0.917
24-10-2021,08:45,09:00,0,58375,0,0,0,26031.25,0,63906.25,426880,50.05,1,-0.913
24-10-2021,09:00,09:15,0,54000,0,0,0,26375,0,60093.75,427280,50.04,1,-0.899
24-10-2021,09:15,09:30,0,52218.75,0,0,0,25343.75,0,58062.5,426800,49.97,1,-0.899
24-10-2021,09:30,09:45,0,51593.75,0,0,0,24437.5,0,57093.75,426440,49.95,1,-0.904
24-10-2021,09:45,10:00,0,50312.5,0,0,0,24812.5,0,56093.75,426320,50.01,1,-0.897
24-10-2021,10:00,10:15,0,49531.25,0,0,0,23968.75,0,55031.25,425320,49.94,1,-0.9
24-10-2021,10:15,10:30,0,49312.5,0,0,0,23875,0,54781.25,424680,49.94,1,-0.9
24-10-2021,10:30,10:45,0,50062.5,0,0,0,24031.25,0,55531.25,424440,49.99,1,-0.902
24-10-2021,10:45,11:00,0,49000,0,0,0,23593.75,0,54375,424040,49.91,1,-0.901
24-10-2021,11:00,11:15,0,48875,0,0,0,24031.25,0,54468.75,424400,49.93,1,-0.897
24-10-2021,11:15,11:30,0,48250,0,0,0,23906.25,0,53843.75,424320,49.96,1,-0.896
24-10-2021,11:30,11:45,0,48250,0,0,0,24125,0,53968.75,424660,49.99,1,-0.894
24-10-2021,11:45,12:00,0,49937.5,0,0,0,24562.5,0,55625,424720,49.98,1,-0.898
24-10-2021,12:00,12:15,0,53250,0,0,0,25125,0,58906.25,424180,49.96,1,-0.904
24-10-2021,12:15,12:30,0,55000,0,0,0,24875,0,60375,424020,49.94,1,-0.911
24-10-2021,12:30,12:45,0,53062.5,0,0,0,25500,0,58875,424760,49.96,1,-0.901
24-10-2021,12:45,13:00,0,50812.5,0,0,0,25906.25,0,57031.25,425160,49.94,1,-0.891
24-10-2021,13:00,13:15,0,50218.75,0,0,0,26937.5,0,56968.75,425880,49.98,1,-0.882
24-10-2021,13:15,13:30,0,49687.5,0,0,0,27093.75,0,56593.75,426120,49.99,1,-0.878
24-10-2021,13:30,13:45,0,50937.5,0,0,0,27000,0,57687.5,425920,49.98,1,-0.883
24-10-2021,13:45,14:00,0,52625,0,0,0,26593.75,0,58937.5,425720,50.02,1,-0.893
24-10-2021,14:00,14:15,0,54281.25,0,0,0,26062.5,0,60218.75,425260,50.02,1,-0.901
24-10-2021,14:15,14:30,0,57062.5,0,0,0,25406.25,0,62468.75,424840,50.03,1,-0.913
24-10-2021,14:30,14:45,0,61625,0,0,0,24343.75,0,66250,424620,50.01,1,-0.93
24-10-2021,14:45,15:00,0,62718.75,0,0,0,24375,0,67312.5,424600,50.02,1,-0.932
24-10-2021,15:00,15:15,0,62250,0,0,0,24906.25,0,67031.25,424840,50.04,1,-0.929
24-10-2021,15:15,15:30,0,62312.5,0,0,0,24687.5,0,67031.25,424440,49.98,1,-0.93
24-10-2021,15:30,15:45,0,62593.75,0,0,0,24968.75,0,67375,424460,50,1,-0.929
24-10-2021,15:45,16:00,0,64187.5,0,0,0,24875,0,68843.75,424040,49.97,1,-0.932
24-10-2021,16:00,16:15,0,64250,0,0,0,25781.25,0,69250,424700,50,1,-0.928
24-10-2021,16:15,16:30,0,65218.75,0,0,0,25687.5,0,70093.75,424260,49.96,1,-0.93
24-10-2021,16:30,16:45,0,66656.25,0,0,0,25062.5,0,71187.5,423940,50,1,-0.936
24-10-2021,16:45,17:00,0,65781.25,0,0,0,25937.5,0,70718.75,424080,50.01,1,-0.93
24-10-2021,17:00,17:15,0,65562.5,0,0,0,26531.25,0,70750,424620,50.02,1,-0.927
24-10-2021,17:15,17:30,0,64812.5,0,0,0,27250,0,70281.25,425060,50,1,-0.922
24-10-2021,17:30,17:45,0,63937.5,0,0,0,28000,0,69843.75,425540,49.98,1,-0.915
24-10-2021,17:45,18:00,0,64656.25,0,0,0,27968.75,0,70437.5,425280,50.02,1,-0.918
24-10-2021,18:00,18:15,0,62500,0,0,0,28593.75,0,68718.75,425680,50.05,1,-0.91
24-10-2021,18:15,18:30,0,64718.75,0,0,0,26875,0,70093.75,425040,50.06,1,-0.923
24-10-2021,18:30,18:45,0,63437.5,0,0,0,26687.5,0,68812.5,425240,50.1,1,-0.922
24-10-2021,18:45,19:00,0,64437.5,0,0,0,26531.25,0,69687.5,425200,50.09,1,-0.925
24-10-2021,19:00,19:15,0,65250,0,0,0,26875,0,70562.5,425540,50.06,1,-0.925
24-10-2021,19:15,19:30,0,67250,0,0,0,26562.5,0,72312.5,425320,50.06,1,-0.93
24-10-2021,19:30,19:45,0,68468.75,0,0,0,26187.5,0,73312.5,425140,50.05,1,-0.934
24-10-2021,19:45,20:00,0,68937.5,0,0,0,26718.75,0,73937.5,425600,50.03,1,-0.932
24-10-2021,20:00,20:15,0,67218.75,0,0,0,27718.75,0,72718.75,426420,50.03,1,-0.924
24-10-2021,20:15,20:30,0,66250,0,0,0,28062.5,0,71937.5,426740,50.03,1,-0.921
24-10-2021,20:30,20:45,0,65937.5,0,0,0,28406.25,0,71812.5,426940,50.03,1,-0.918
24-10-2021,20:45,21:00,0,65625,0,0,0,28562.5,0,71562.5,426740,50.02,1,-0.917
24-10-2021,21:00,21:15,0,62562.5,0,0,0,28500,0,68750,426840,49.98,1,-0.91
24-10-2021,21:15,21:30,0,61343.75,0,0,0,28625,0,67687.5,426980,49.97,1,-0.906
24-10-2021,21:30,21:45,0,62218.75,0,0,0,28250,0,68312.5,426600,49.97,1,-0.911
24-10-2021,21:45,22:00,0,62343.75,0,0,0,28218.75,0,68468.75,426820,50,1,-0.911
24-10-2021,22:00,22:15,0,62250,0,0,0,28000,0,68218.75,426500,49.96,1,-0.913
24-10-2021,22:15,22:30,0,62312.5,0,0,0,27843.75,0,68281.25,426320,49.98,1,-0.913
24-10-2021,22:30,22:45,0,61531.25,0,0,0,28156.25,0,67687.5,426460,49.97,1,-0.909
24-10-2021,22:45,23:00,0,62468.75,0,0,0,28062.5,0,68468.75,426320,49.99,1,-0.912
24-10-2021,23:00,23:15,0,62843.75,0,0,0,28000,0,68781.25,426360,50.01,1,-0.914
24-10-2021,23:15,23:30,0,63093.75,0,0,0,27812.5,0,68968.75,426480,50,1,-0.915
24-10-2021,23:30,23:45,0,62687.5,0,0,0,28031.25,0,68656.25,426340,49.98,1,-0.913
24-10-2021,23:45,00:00,0,61437.5,0,0,0,28250,0,67625,426720,49.99,1,-0.909
25-10-2021,00:00,00:15,0,60031.25,0,0,0,28937.5,0,66656.25,427080,50.01,1,-0.901
25-10-2021,00:15,00:30,0,58156.25,0,0,0,29062.5,0,65000,427100,50,1,-0.895
25-10-2021,00:30,00:45,0,57437.5,0,0,0,29343.75,0,64500,427300,49.99,1,-0.891
25-10-2021,00:45,01:00,0,57062.5,0,0,0,29375,0,64187.5,427360,49.98,1,-0.889
25-10-2021,01:00,01:15,0,59062.5,0,0,0,28812.5,0,65718.75,427900,49.96,1,-0.899
25-10-2021,01:15,01:30,0,60250,0,0,0,28218.75,0,66531.25,428120,49.94,1,-0.906
25-10-2021,01:30,01:45,0,59125,0,0,0,27968.75,0,65406.25,428020,49.79,1,-0.904
25-10-2021,01:45,02:00,0,58875,0,0,0,28781.25,0,65531.25,428840,49.94,1,-0.898
25-10-2021,02:00,02:15,0,58843.75,0,0,0,29281.25,0,65750,429080,49.99,1,-0.895
25-10-2021,02:15,02:30,0,58875,0,0,0,29406.25,0,65812.5,429220,49.99,1,-0.895
25-10-2021,02:30,02:45,0,59031.25,0,0,0,29500,0,66000,429240,50,1,-0.894
25-10-2021,02:45,03:00,0,58937.5,0,0,0,29500,0,65906.25,429300,49.99,1,-0.894
25-10-2021,03:00,03:15,0,59875,0,0,0,29375,0,66656.25,429220,50.01,1,-0.898
25-10-2021,03:15,03:30,0,59781.25,0,0,0,29250,0,66562.5,429240,50,1,-0.898
25-10-2021,03:30,03:45,0,59843.75,0,0,0,29375,0,66687.5,429360,50.01,1,-0.897
25-10-2021,03:45,04:00,0,64093.75,0,0,0,29843.75,0,70718.75,428240,50.13,1,-0.906
25-10-2021,04:00,04:15,0,65312.5,0,0,0,29125,0,71500,427820,50.07,1,-0.913
25-10-2021,04:15,04:30,0,65593.75,0,0,0,28656.25,0,71562.5,427640,50.05,1,-0.917
25-10-2021,04:30,04:45,0,66625,0,0,0,28156.25,0,72343.75,427280,50.04,1,-0.921
25-10-2021,04:45,05:00,0,67781.25,0,0,0,27625,0,73187.5,426820,50.03,1,-0.926
25-10-2021,05:00,05:15,0,70000,0,0,0,26656.25,0,74937.5,426080,49.99,1,-0.934
25-10-2021,05:15,05:30,0,71718.75,0,0,0,25406.25,0,76062.5,425320,49.99,1,-0.943
25-10-2021,05:30,05:45,0,72250,0,0,0,24968.75,0,76468.75,424940,50,1,-0.945
25-10-2021,05:45,06:00,0,71843.75,0,0,0,25187.5,0,76093.75,425100,50,1,-0.944
25-10-2021,06:00,06:15,0,74906.25,0,0,0,23968.75,0,78656.25,424280,49.96,1,-0.952
25-10-2021,06:15,06:30,0,76343.75,0,0,0,22656.25,0,79656.25,423340,49.96,1,-0.958
25-10-2021,06:30,06:45,0,77687.5,0,0,0,22937.5,0,81000,423060,49.98,1,-0.959
25-10-2021,06:45,07:00,0,75843.75,0,0,0,23250,0,79312.5,422960,49.9,1,-0.956
25-10-2021,07:00,07:15,0,75218.75,0,0,0,23625,0,78875,423220,49.97,1,-0.954
25-10-2021,07:15,07:30,0,76593.75,0,0,0,23125,0,80000,423000,50.02,1,-0.957
25-10-2021,07:30,07:45,0,71781.25,0,0,0,24031.25,0,75718.75,423960,50.04,1,-0.948
25-10-2021,07:45,08:00,0,69781.25,0,0,0,24531.25,0,73937.5,423800,50.04,1,-0.944
25-10-2021,08:00,08:15,0,69593.75,0,0,0,24625,0,73843.75,423760,50.02,1,-0.942
25-10-2021,08:15,08:30,0,67843.75,0,0,0,24531.25,0,72156.25,423780,50.01,1,-0.94
25-10-2021,08:30,08:45,0,67062.5,0,0,0,24406.25,0,71343.75,423860,50,1,-0.94
25-10-2021,08:45,09:00,0,65031.25,0,0,0,25062.5,0,69687.5,424500,50.09,1,-0.933
25-10-2021,09:00,09:15,0,64531.25,0,0,0,24000,0,68843.75,423760,49.98,1,-0.937
25-10-2021,09:15,09:30,0,64562.5,0,0,0,22625,0,68437.5,423100,49.97,1,-0.943
25-10-2021,09:30,09:45,0,64687.5,0,0,0,22218.75,0,68406.25,423040,50,1,-0.946
25-10-2021,09:45,10:00,0,62625,0,0,0,23375,0,66843.75,423540,50.01,1,-0.937
25-10-2021,10:00,10:15,0,61281.25,0,0,0,22968.75,0,65437.5,423280,49.99,1,-0.936
25-10-2021,10:15,10:30,0,59187.5,0,0,0,22812.5,0,63468.75,423240,50.01,1,-0.933
25-10-2021,10:30,10:45,0,60031.25,0,0,0,22625,0,64125,423200,50.01,1,-0.936
25-10-2021,10:45,11:00,0,59656.25,0,0,0,22718.75,0,63843.75,423280,50.01,1,-0.934
25-10-2021,11:00,11:15,0,60062.5,0,0,0,22406.25,0,64093.75,423000,49.93,1,-0.937
25-10-2021,11:15,11:30,0,59750,0,0,0,21906.25,0,63656.25,422580,49.91,1,-0.939
25-10-2021,11:30,11:45,0,60093.75,0,0,0,22187.5,0,64062.5,422960,49.97,1,-0.938
25-10-2021,11:45,12:00,0,59312.5,0,0,0,22000,0,63250,422920,49.95,1,-0.938
